S.No,From Date,To Date,PM2.5 (ug/m3),Ozone (ug/m3),SO2 (ug/m3),PM10 (ug/m3),NO2 (ug/m3),CO (mg/m3)
1029,26-Oct-2019 - 00:00,27-Oct-2019 - 00:00,32.99,16.54,20.14,84.37,32.81,0.41
1030,27-Oct-2019 - 00:00,28-Oct-2019 - 00:00,133.24,27.28,28.66,149.93,30.63,0.46
1031,28-Oct-2019 - 00:00,29-Oct-2019 - 00:00,115.47,41.36,27.62,174.46,30.12,0.42
1032,29-Oct-2019 - 00:00,30-Oct-2019 - 00:00,104.26,32.27,29.31,186.79,41.08,0.53
1033,30-Oct-2019 - 00:00,31-Oct-2019 - 00:00,115.86,30.43,25.36,200.56,47.39,0.66
1034,31-Oct-2019 - 00:00,01-Nov-2019 - 00:00,121.0,31.61,21.61,228.65,59.73,0.9
1035,01-Nov-2019 - 00:00,02-Nov-2019 - 00:00,120.46,34.36,27.23,263.25,58.26,0.84
1036,02-Nov-2019 - 00:00,03-Nov-2019 - 00:00,85.1,30.58,30.98,205.99,50.67,0.63
1037,03-Nov-2019 - 00:00,04-Nov-2019 - 00:00,65.5,29.09,22.93,170.38,40.87,0.61
1038,04-Nov-2019 - 00:00,05-Nov-2019 - 00:00,73.45,30.36,21.29,193.85,52.49,0.85
1039,05-Nov-2019 - 00:00,06-Nov-2019 - 00:00,137.13,37.93,25.28,269.44,59.08,0.89
1040,06-Nov-2019 - 00:00,07-Nov-2019 - 00:00,154.69,42.58,33.88,292.57,58.53,0.77
1041,07-Nov-2019 - 00:00,08-Nov-2019 - 00:00,84.78,43.42,31.26,180.63,59.07,0.63
1042,08-Nov-2019 - 00:00,09-Nov-2019 - 00:00,52.41,34.53,14.53,99.39,23.01,0.36
1043,09-Nov-2019 - 00:00,10-Nov-2019 - 00:00,11.4,32.3,9.71,15.53,11.4,0.23
1044,10-Nov-2019 - 00:00,11-Nov-2019 - 00:00,16.22,33.72,13.47,37.29,21.35,0.33
1045,11-Nov-2019 - 00:00,12-Nov-2019 - 00:00,37.09,21.29,20.58,89.26,37.0,0.73
1046,12-Nov-2019 - 00:00,13-Nov-2019 - 00:00,81.85,38.72,23.6,185.25,63.74,0.88
1047,13-Nov-2019 - 00:00,14-Nov-2019 - 00:00,96.47,38.46,30.12,217.73,65.85,0.62
1048,14-Nov-2019 - 00:00,15-Nov-2019 - 00:00,88.6,37.25,27.06,183.59,61.76,0.69
1049,15-Nov-2019 - 00:00,16-Nov-2019 - 00:00,79.16,34.86,23.99,182.3,57.12,0.82
1050,16-Nov-2019 - 00:00,17-Nov-2019 - 00:00,100.44,40.77,27.27,215.73,63.6,0.76
1051,17-Nov-2019 - 00:00,18-Nov-2019 - 00:00,106.1,36.13,30.68,224.07,72.52,1.02
1052,18-Nov-2019 - 00:00,19-Nov-2019 - 00:00,128.8,41.89,30.14,264.44,81.73,1.13
1053,19-Nov-2019 - 00:00,20-Nov-2019 - 00:00,119.61,37.25,31.64,255.19,73.99,0.86
1054,20-Nov-2019 - 00:00,21-Nov-2019 - 00:00,97.03,46.74,23.46,204.67,65.28,0.68
1055,21-Nov-2019 - 00:00,22-Nov-2019 - 00:00,83.76,56.89,29.1,201.38,69.84,0.7
1056,22-Nov-2019 - 00:00,23-Nov-2019 - 00:00,115.61,36.8,25.59,242.44,76.51,0.78
1057,23-Nov-2019 - 00:00,24-Nov-2019 - 00:00,141.69,38.13,34.94,293.57,89.01,1.07
1058,24-Nov-2019 - 00:00,25-Nov-2019 - 00:00,159.9,47.93,26.33,313.48,78.5,1.16
1059,25-Nov-2019 - 00:00,26-Nov-2019 - 00:00,167.96,39.84,21.71,347.33,83.8,1.51
1060,26-Nov-2019 - 00:00,27-Nov-2019 - 00:00,170.39,41.74,14.35,364.81,67.51,1.6
1061,27-Nov-2019 - 00:00,28-Nov-2019 - 00:00,151.44,41.8,14.2,292.34,58.51,0.93
1062,28-Nov-2019 - 00:00,29-Nov-2019 - 00:00,83.51,42.36,15.68,167.64,50.46,0.79
1063,29-Nov-2019 - 00:00,30-Nov-2019 - 00:00,110.23,33.95,17.65,230.55,63.59,1.14
1064,30-Nov-2019 - 00:00,01-Dec-2019 - 00:00,129.1,40.18,24.14,280.82,72.18,1.26
1065,01-Dec-2019 - 00:00,02-Dec-2019 - 00:00,119.01,38.25,19.53,251.5,71.78,1.05
1066,02-Dec-2019 - 00:00,03-Dec-2019 - 00:00,113.03,35.35,25.75,229.81,64.38,0.76
1067,03-Dec-2019 - 00:00,04-Dec-2019 - 00:00,138.06,25.7,28.22,258.82,71.91,1.05
1068,04-Dec-2019 - 00:00,05-Dec-2019 - 00:00,125.56,46.52,28.0,229.99,63.73,0.65
1069,05-Dec-2019 - 00:00,06-Dec-2019 - 00:00,98.27,38.05,26.22,211.28,53.92,0.68
1070,06-Dec-2019 - 00:00,07-Dec-2019 - 00:00,84.45,24.08,23.46,174.1,46.44,0.82
1071,07-Dec-2019 - 00:00,08-Dec-2019 - 00:00,87.61,37.71,23.07,202.69,39.99,1.08
1072,08-Dec-2019 - 00:00,09-Dec-2019 - 00:00,90.51,22.86,32.93,210.24,42.55,0.76
1073,09-Dec-2019 - 00:00,10-Dec-2019 - 00:00,74.81,38.38,23.57,164.39,37.89,0.67
1074,10-Dec-2019 - 00:00,11-Dec-2019 - 00:00,69.46,47.05,16.97,158.49,39.36,0.63
1075,11-Dec-2019 - 00:00,12-Dec-2019 - 00:00,83.2,51.41,20.16,179.33,32.02,0.64
1076,12-Dec-2019 - 00:00,13-Dec-2019 - 00:00,76.96,49.16,15.67,155.91,26.7,0.63
1077,13-Dec-2019 - 00:00,14-Dec-2019 - 00:00,103.26,60.41,17.2,204.85,26.57,0.76
1078,14-Dec-2019 - 00:00,15-Dec-2019 - 00:00,141.64,38.4,22.09,290.61,38.59,1.12
1079,15-Dec-2019 - 00:00,16-Dec-2019 - 00:00,95.88,46.62,16.76,184.84,25.77,0.66
1080,16-Dec-2019 - 00:00,17-Dec-2019 - 00:00,66.66,36.62,23.66,139.01,27.21,0.52
1081,17-Dec-2019 - 00:00,18-Dec-2019 - 00:00,78.09,36.35,22.82,166.37,41.52,0.52
1082,18-Dec-2019 - 00:00,19-Dec-2019 - 00:00,78.92,41.08,24.0,163.12,47.14,0.47
1083,19-Dec-2019 - 00:00,20-Dec-2019 - 00:00,84.47,37.87,26.28,176.01,53.34,0.46
1084,20-Dec-2019 - 00:00,21-Dec-2019 - 00:00,120.13,39.53,23.09,240.4,61.26,0.88
1085,21-Dec-2019 - 00:00,22-Dec-2019 - 00:00,152.21,41.97,24.3,274.67,55.63,0.76
1086,22-Dec-2019 - 00:00,23-Dec-2019 - 00:00,141.59,36.77,15.26,254.84,46.17,0.88
1087,23-Dec-2019 - 00:00,24-Dec-2019 - 00:00,148.63,44.4,16.7,279.02,46.55,0.82
1088,24-Dec-2019 - 00:00,25-Dec-2019 - 00:00,161.14,44.77,23.02,316.02,53.38,1.13
1089,25-Dec-2019 - 00:00,26-Dec-2019 - 00:00,134.64,43.15,17.75,263.73,68.24,1.17
1090,26-Dec-2019 - 00:00,27-Dec-2019 - 00:00,115.95,43.98,18.32,216.0,45.25,0.54
1091,27-Dec-2019 - 00:00,28-Dec-2019 - 00:00,89.42,45.37,22.74,168.41,41.56,0.59
1092,28-Dec-2019 - 00:00,29-Dec-2019 - 00:00,123.95,32.9,26.27,252.53,59.2,0.71
1093,29-Dec-2019 - 00:00,30-Dec-2019 - 00:00,106.13,39.26,27.24,201.24,64.46,0.69
1094,30-Dec-2019 - 00:00,31-Dec-2019 - 00:00,136.22,31.26,26.61,284.65,67.91,1.12
1095,31-Dec-2019 - 00:00,01-Jan-2020 - 00:00,157.8,30.15,29.51,300.17,72.74,1.24
1096,01-Jan-2020 - 00:00,02-Jan-2020 - 00:00,132.91,32.61,31.37,281.36,77.6,0.98
1097,02-Jan-2020 - 00:00,03-Jan-2020 - 00:00,132.77,32.03,26.03,256.76,62.1,0.96
1098,03-Jan-2020 - 00:00,04-Jan-2020 - 00:00,53.06,24.65,15.17,89.55,39.49,0.35
1099,04-Jan-2020 - 00:00,05-Jan-2020 - 00:00,55.45,17.16,14.4,113.32,43.54,1.11
,,,,,,,,
1101,06-Jan-2020 - 00:00,07-Jan-2020 - 00:00,102.31,31.75,17.17,206.1,59.86,0.82
1102,07-Jan-2020 - 00:00,08-Jan-2020 - 00:00,129.47,35.45,23.14,240.76,59.99,0.86
1103,08-Jan-2020 - 00:00,09-Jan-2020 - 00:00,136.46,38.89,17.74,263.42,57.59,0.98
1104,09-Jan-2020 - 00:00,10-Jan-2020 - 00:00,105.36,31.26,19.19,211.81,63.69,1.01
1105,10-Jan-2020 - 00:00,11-Jan-2020 - 00:00,92.62,39.93,26.19,182.23,56.12,0.54
1106,11-Jan-2020 - 00:00,12-Jan-2020 - 00:00,82.6,45.76,23.31,158.12,51.06,0.58
1107,12-Jan-2020 - 00:00,13-Jan-2020 - 00:00,95.89,46.4,23.44,199.53,62.54,0.86
1108,13-Jan-2020 - 00:00,14-Jan-2020 - 00:00,110.53,47.05,28.06,253.09,80.84,0.98
1109,14-Jan-2020 - 00:00,15-Jan-2020 - 00:00,119.82,49.33,21.56,279.85,87.73,1.43
1110,15-Jan-2020 - 00:00,16-Jan-2020 - 00:00,143.22,60.13,34.34,293.0,103.26,2.04
1111,16-Jan-2020 - 00:00,17-Jan-2020 - 00:00,114.83,58.87,18.81,228.11,85.35,1.59
1112,17-Jan-2020 - 00:00,18-Jan-2020 - 00:00,97.51,51.92,20.4,197.44,84.87,1.72
1113,18-Jan-2020 - 00:00,19-Jan-2020 - 00:00,77.74,37.96,23.61,158.52,84.86,1.33
1114,19-Jan-2020 - 00:00,20-Jan-2020 - 00:00,66.85,48.17,18.56,132.74,58.26,0.73
1115,20-Jan-2020 - 00:00,21-Jan-2020 - 00:00,46.31,47.8,17.42,88.54,50.32,0.67
1116,21-Jan-2020 - 00:00,22-Jan-2020 - 00:00,57.5,57.02,16.85,116.66,57.42,0.88
1117,22-Jan-2020 - 00:00,23-Jan-2020 - 00:00,79.41,52.66,18.29,162.2,84.41,1.26
1118,23-Jan-2020 - 00:00,24-Jan-2020 - 00:00,87.03,44.12,22.64,165.3,76.19,1.02
1119,24-Jan-2020 - 00:00,25-Jan-2020 - 00:00,61.17,47.29,20.32,127.89,69.39,0.72
1120,25-Jan-2020 - 00:00,26-Jan-2020 - 00:00,46.6,52.79,19.54,111.02,76.18,0.8
1121,26-Jan-2020 - 00:00,27-Jan-2020 - 00:00,79.52,55.78,19.34,174.01,84.72,1.11
1122,27-Jan-2020 - 00:00,28-Jan-2020 - 00:00,85.59,51.5,19.07,191.57,85.06,1.3
1123,28-Jan-2020 - 00:00,29-Jan-2020 - 00:00,89.19,67.85,23.35,186.89,73.3,1.0
1124,29-Jan-2020 - 00:00,30-Jan-2020 - 00:00,42.33,63.32,16.47,83.09,36.24,0.48
1125,30-Jan-2020 - 00:00,31-Jan-2020 - 00:00,36.04,48.41,13.52,70.44,37.68,0.88
1126,31-Jan-2020 - 00:00,01-Feb-2020 - 00:00,55.4,44.42,16.67,117.36,55.23,0.8
1127,01-Feb-2020 - 00:00,02-Feb-2020 - 00:00,43.49,58.91,16.49,116.34,60.85,0.8
1128,02-Feb-2020 - 00:00,03-Feb-2020 - 00:00,47.47,50.4,20.44,128.48,70.84,0.76
1129,03-Feb-2020 - 00:00,04-Feb-2020 - 00:00,47.56,55.1,17.03,120.56,66.29,0.71
1130,04-Feb-2020 - 00:00,05-Feb-2020 - 00:00,54.37,61.77,24.13,128.17,76.95,0.76
1131,05-Feb-2020 - 00:00,06-Feb-2020 - 00:00,66.33,55.2,37.04,162.55,90.07,0.9
1132,06-Feb-2020 - 00:00,07-Feb-2020 - 00:00,60.62,61.5,20.22,138.92,64.35,0.83
1133,07-Feb-2020 - 00:00,08-Feb-2020 - 00:00,54.27,57.65,17.09,128.11,60.93,0.71
1134,08-Feb-2020 - 00:00,09-Feb-2020 - 00:00,64.22,31.83,26.07,155.61,59.32,0.8
1135,09-Feb-2020 - 00:00,10-Feb-2020 - 00:00,62.61,56.87,25.61,135.07,65.91,0.79
1136,10-Feb-2020 - 00:00,11-Feb-2020 - 00:00,60.36,49.58,22.89,142.29,82.83,0.84
1137,11-Feb-2020 - 00:00,12-Feb-2020 - 00:00,76.69,47.65,28.54,154.53,93.25,0.85
1138,12-Feb-2020 - 00:00,13-Feb-2020 - 00:00,66.27,53.25,23.82,136.5,87.26,1.21
1139,13-Feb-2020 - 00:00,14-Feb-2020 - 00:00,75.18,51.41,23.41,165.38,97.15,1.08
1140,14-Feb-2020 - 00:00,15-Feb-2020 - 00:00,89.03,47.93,43.54,203.36,101.49,1.58
1141,15-Feb-2020 - 00:00,16-Feb-2020 - 00:00,54.31,49.72,29.28,134.87,84.09,0.94
1142,16-Feb-2020 - 00:00,17-Feb-2020 - 00:00,62.77,55.42,23.2,154.75,82.96,0.95
1143,17-Feb-2020 - 00:00,18-Feb-2020 - 00:00,62.0,49.12,20.31,149.37,85.08,1.06
1144,18-Feb-2020 - 00:00,19-Feb-2020 - 00:00,74.12,55.06,27.06,167.72,78.09,0.97
1145,19-Feb-2020 - 00:00,20-Feb-2020 - 00:00,59.14,54.14,56.11,128.76,66.22,0.6
1146,20-Feb-2020 - 00:00,21-Feb-2020 - 00:00,43.86,54.96,47.43,97.56,61.38,0.48
1147,21-Feb-2020 - 00:00,22-Feb-2020 - 00:00,53.92,53.28,19.01,131.96,74.79,0.98
1148,22-Feb-2020 - 00:00,23-Feb-2020 - 00:00,62.6,66.29,21.22,139.86,66.27,0.68
1149,23-Feb-2020 - 00:00,24-Feb-2020 - 00:00,56.94,54.02,19.23,128.62,54.86,0.74
1150,24-Feb-2020 - 00:00,25-Feb-2020 - 00:00,64.8,41.45,22.82,154.64,67.94,1.01
1151,25-Feb-2020 - 00:00,26-Feb-2020 - 00:00,56.25,24.28,22.55,118.68,72.09,0.8
1152,26-Feb-2020 - 00:00,27-Feb-2020 - 00:00,31.31,45.44,24.22,78.75,53.83,0.49
1153,27-Feb-2020 - 00:00,28-Feb-2020 - 00:00,32.75,53.64,24.34,82.85,53.5,0.52
1154,28-Feb-2020 - 00:00,29-Feb-2020 - 00:00,42.33,60.32,17.59,91.74,60.9,0.56
1155,29-Feb-2020 - 00:00,01-Mar-2020 - 00:00,48.92,56.87,20.72,104.49,74.81,0.76
1156,01-Mar-2020 - 00:00,02-Mar-2020 - 00:00,63.53,52.43,24.45,152.18,97.42,1.0
1157,02-Mar-2020 - 00:00,03-Mar-2020 - 00:00,67.34,49.09,31.6,159.53,94.62,0.96
1158,03-Mar-2020 - 00:00,04-Mar-2020 - 00:00,53.34,,20.18,121.25,66.13,0.63
1159,04-Mar-2020 - 00:00,05-Mar-2020 - 00:00,42.72,,25.55,95.65,65.08,0.55
1160,05-Mar-2020 - 00:00,06-Mar-2020 - 00:00,25.02,,23.71,70.33,63.24,0.55
1161,06-Mar-2020 - 00:00,07-Mar-2020 - 00:00,31.09,28.52,21.53,73.05,52.99,0.49
1162,07-Mar-2020 - 00:00,08-Mar-2020 - 00:00,22.99,,17.79,50.01,41.47,0.49
1163,08-Mar-2020 - 00:00,09-Mar-2020 - 00:00,27.95,,19.24,75.94,58.35,0.67
1164,09-Mar-2020 - 00:00,10-Mar-2020 - 00:00,37.92,,20.83,92.76,58.43,0.51
1165,10-Mar-2020 - 00:00,11-Mar-2020 - 00:00,39.93,,21.11,88.8,51.67,0.57
1166,11-Mar-2020 - 00:00,12-Mar-2020 - 00:00,38.03,,24.19,91.46,54.92,0.48
1167,12-Mar-2020 - 00:00,13-Mar-2020 - 00:00,40.41,,25.74,94.73,59.16,0.51
1168,13-Mar-2020 - 00:00,14-Mar-2020 - 00:00,36.45,,25.46,96.32,62.12,0.61
1169,14-Mar-2020 - 00:00,15-Mar-2020 - 00:00,28.41,,15.63,76.47,32.04,0.28
1170,15-Mar-2020 - 00:00,16-Mar-2020 - 00:00,15.42,,21.41,43.77,46.91,0.34
1171,16-Mar-2020 - 00:00,17-Mar-2020 - 00:00,32.07,,18.61,82.97,62.03,0.59
1172,17-Mar-2020 - 00:00,18-Mar-2020 - 00:00,42.02,,10.76,98.91,52.04,0.61
1173,18-Mar-2020 - 00:00,19-Mar-2020 - 00:00,48.56,,19.22,121.14,67.56,0.64
1174,19-Mar-2020 - 00:00,20-Mar-2020 - 00:00,54.18,,23.13,133.19,79.6,0.68
1175,20-Mar-2020 - 00:00,21-Mar-2020 - 00:00,29.29,,23.87,75.84,62.6,0.53
1176,21-Mar-2020 - 00:00,22-Mar-2020 - 00:00,32.95,,24.25,87.72,57.62,0.43
1177,22-Mar-2020 - 00:00,23-Mar-2020 - 00:00,13.19,,15.17,32.09,31.14,0.27
1178,23-Mar-2020 - 00:00,24-Mar-2020 - 00:00,18.5,,16.69,46.98,31.7,0.32
1179,24-Mar-2020 - 00:00,25-Mar-2020 - 00:00,20.38,,16.06,43.29,22.85,0.34
1180,25-Mar-2020 - 00:00,26-Mar-2020 - 00:00,33.32,,16.81,64.41,29.11,0.42
1181,26-Mar-2020 - 00:00,27-Mar-2020 - 00:00,22.41,,12.74,50.1,22.35,0.44
1182,27-Mar-2020 - 00:00,28-Mar-2020 - 00:00,30.66,,16.05,69.29,23.04,0.38
1183,28-Mar-2020 - 00:00,29-Mar-2020 - 00:00,29.7,,15.88,62.13,24.51,0.41
1184,29-Mar-2020 - 00:00,30-Mar-2020 - 00:00,24.08,,14.89,56.86,23.71,0.37
1185,30-Mar-2020 - 00:00,31-Mar-2020 - 00:00,24.86,,15.74,60.3,27.57,0.37
1186,31-Mar-2020 - 00:00,01-Apr-2020 - 00:00,24.84,,15.53,67.06,28.15,0.4
1187,01-Apr-2020 - 00:00,02-Apr-2020 - 00:00,30.54,,17.54,63.38,22.19,0.34
1188,02-Apr-2020 - 00:00,03-Apr-2020 - 00:00,25.3,,15.62,50.82,20.83,0.31
1189,03-Apr-2020 - 00:00,04-Apr-2020 - 00:00,22.34,,13.57,58.5,21.6,0.39
1190,04-Apr-2020 - 00:00,05-Apr-2020 - 00:00,33.14,,15.44,86.02,23.51,0.43
1191,05-Apr-2020 - 00:00,06-Apr-2020 - 00:00,27.04,,12.83,58.42,18.55,0.39
1192,06-Apr-2020 - 00:00,07-Apr-2020 - 00:00,28.05,,13.22,58.72,24.35,0.41
1193,07-Apr-2020 - 00:00,08-Apr-2020 - 00:00,31.67,,18.64,59.68,20.8,0.3
1194,08-Apr-2020 - 00:00,09-Apr-2020 - 00:00,21.49,,16.41,45.77,22.01,0.3
1195,09-Apr-2020 - 00:00,10-Apr-2020 - 00:00,17.66,,15.66,37.05,20.2,0.25
1196,10-Apr-2020 - 00:00,11-Apr-2020 - 00:00,12.21,,16.43,35.81,19.6,0.28
1197,11-Apr-2020 - 00:00,12-Apr-2020 - 00:00,4.48,,14.2,38.15,16.51,0.25
1198,12-Apr-2020 - 00:00,13-Apr-2020 - 00:00,,,10.59,51.3,12.96,0.25
1199,13-Apr-2020 - 00:00,14-Apr-2020 - 00:00,,,10.42,43.06,13.5,0.29
,,,,,,,,
1201,15-Apr-2020 - 00:00,16-Apr-2020 - 00:00,38.0,,10.64,47.21,15.16,0.29
1202,16-Apr-2020 - 00:00,17-Apr-2020 - 00:00,23.06,,10.36,47.11,19.19,0.35
1203,17-Apr-2020 - 00:00,18-Apr-2020 - 00:00,17.21,,10.93,36.89,14.86,0.27
1204,18-Apr-2020 - 00:00,19-Apr-2020 - 00:00,11.55,,11.61,29.15,16.15,0.26
1205,19-Apr-2020 - 00:00,20-Apr-2020 - 00:00,10.72,,11.59,24.11,12.97,0.2
1206,20-Apr-2020 - 00:00,21-Apr-2020 - 00:00,10.68,,10.74,25.66,12.55,0.24
1207,21-Apr-2020 - 00:00,22-Apr-2020 - 00:00,9.04,,10.25,19.78,19.88,0.26
1208,22-Apr-2020 - 00:00,23-Apr-2020 - 00:00,13.08,,12.9,23.19,17.55,0.25
1209,23-Apr-2020 - 00:00,24-Apr-2020 - 00:00,11.71,,9.96,22.4,16.43,0.26
1210,24-Apr-2020 - 00:00,25-Apr-2020 - 00:00,8.77,,10.94,18.32,15.65,0.24
1211,25-Apr-2020 - 00:00,26-Apr-2020 - 00:00,11.76,,10.56,21.91,15.33,0.23
1212,26-Apr-2020 - 00:00,27-Apr-2020 - 00:00,10.99,,10.37,22.45,14.84,0.26
1213,27-Apr-2020 - 00:00,28-Apr-2020 - 00:00,5.67,,7.67,14.58,13.93,0.22
1214,28-Apr-2020 - 00:00,29-Apr-2020 - 00:00,6.81,,7.73,16.82,16.63,0.27
1215,29-Apr-2020 - 00:00,30-Apr-2020 - 00:00,13.84,,7.85,28.41,19.27,0.3
1216,30-Apr-2020 - 00:00,01-May-2020 - 00:00,11.11,,10.51,20.88,16.83,0.22
1217,01-May-2020 - 00:00,02-May-2020 - 00:00,7.15,,8.86,17.28,14.92,0.21
1218,02-May-2020 - 00:00,03-May-2020 - 00:00,10.94,,8.14,24.2,18.25,0.28
1219,03-May-2020 - 00:00,04-May-2020 - 00:00,14.73,,8.36,25.74,17.22,0.28
1220,04-May-2020 - 00:00,05-May-2020 - 00:00,15.27,,7.47,35.15,18.31,0.29
1221,05-May-2020 - 00:00,06-May-2020 - 00:00,11.72,,8.99,29.59,17.57,0.26
1222,06-May-2020 - 00:00,07-May-2020 - 00:00,6.62,,10.01,18.96,18.6,0.28
1223,07-May-2020 - 00:00,08-May-2020 - 00:00,10.82,,9.97,27.92,18.23,0.23
1224,08-May-2020 - 00:00,09-May-2020 - 00:00,11.1,,9.29,25.74,15.94,0.27
1225,09-May-2020 - 00:00,10-May-2020 - 00:00,13.74,,9.8,30.61,16.08,0.24
1226,10-May-2020 - 00:00,11-May-2020 - 00:00,12.25,,8.74,28.3,14.95,0.22
1227,11-May-2020 - 00:00,12-May-2020 - 00:00,10.45,,9.09,24.98,23.4,0.32
1228,12-May-2020 - 00:00,13-May-2020 - 00:00,20.13,5.18,11.23,42.78,23.58,0.3
1229,13-May-2020 - 00:00,14-May-2020 - 00:00,13.97,,13.37,34.65,18.41,0.23
1230,14-May-2020 - 00:00,15-May-2020 - 00:00,10.36,,9.46,28.94,15.18,0.22
1231,15-May-2020 - 00:00,16-May-2020 - 00:00,7.81,,9.94,24.36,14.98,0.21
1232,16-May-2020 - 00:00,17-May-2020 - 00:00,6.64,,8.49,21.11,15.29,0.22
1233,17-May-2020 - 00:00,18-May-2020 - 00:00,6.74,,9.11,20.39,14.43,0.22
1234,18-May-2020 - 00:00,19-May-2020 - 00:00,6.53,,8.71,18.54,15.66,0.21
1235,19-May-2020 - 00:00,20-May-2020 - 00:00,4.93,,7.3,13.34,11.69,0.2
1236,20-May-2020 - 00:00,21-May-2020 - 00:00,4.85,,7.34,12.18,11.68,0.18
1237,21-May-2020 - 00:00,22-May-2020 - 00:00,4.5,,7.18,9.38,14.7,0.29
1238,22-May-2020 - 00:00,23-May-2020 - 00:00,10.47,42.41,9.45,26.18,20.24,0.28
1239,23-May-2020 - 00:00,24-May-2020 - 00:00,13.74,52.65,7.59,46.2,13.96,0.24
1240,24-May-2020 - 00:00,25-May-2020 - 00:00,11.06,57.64,7.77,40.43,13.91,0.22
1241,25-May-2020 - 00:00,26-May-2020 - 00:00,10.32,48.92,8.91,35.25,13.36,0.23
1242,26-May-2020 - 00:00,27-May-2020 - 00:00,9.46,50.67,9.55,41.76,14.74,0.22
1243,27-May-2020 - 00:00,28-May-2020 - 00:00,9.45,43.13,9.41,32.02,16.71,0.22
1244,28-May-2020 - 00:00,29-May-2020 - 00:00,8.53,38.69,8.01,23.38,25.75,0.3
1245,29-May-2020 - 00:00,30-May-2020 - 00:00,15.72,46.94,8.67,33.24,21.54,0.29
1246,30-May-2020 - 00:00,31-May-2020 - 00:00,9.95,54.2,8.47,20.83,16.18,0.23
1247,31-May-2020 - 00:00,01-Jun-2020 - 00:00,8.63,50.14,8.18,17.88,18.47,0.27
1248,01-Jun-2020 - 00:00,02-Jun-2020 - 00:00,9.39,44.27,9.71,20.62,28.49,0.3
1249,02-Jun-2020 - 00:00,03-Jun-2020 - 00:00,11.53,47.2,12.56,19.39,29.05,0.32
1250,03-Jun-2020 - 00:00,04-Jun-2020 - 00:00,11.74,47.43,13.28,19.77,34.53,0.39
1251,04-Jun-2020 - 00:00,05-Jun-2020 - 00:00,12.23,46.5,10.62,17.22,25.37,0.29
1252,05-Jun-2020 - 00:00,06-Jun-2020 - 00:00,11.77,64.36,10.18,24.73,19.75,0.25
1253,06-Jun-2020 - 00:00,07-Jun-2020 - 00:00,14.74,106.2,10.24,35.25,30.59,0.37
1254,07-Jun-2020 - 00:00,08-Jun-2020 - 00:00,20.58,,9.13,34.95,28.31,0.37
1255,08-Jun-2020 - 00:00,09-Jun-2020 - 00:00,19.49,,10.01,36.03,30.97,0.42
1256,09-Jun-2020 - 00:00,10-Jun-2020 - 00:00,17.17,,6.92,49.46,18.87,0.29
1257,10-Jun-2020 - 00:00,11-Jun-2020 - 00:00,13.68,,7.53,30.42,18.98,0.25
1258,11-Jun-2020 - 00:00,12-Jun-2020 - 00:00,4.56,,7.14,10.98,14.28,0.26
1259,12-Jun-2020 - 00:00,13-Jun-2020 - 00:00,6.49,,6.93,11.8,17.14,0.27
1260,13-Jun-2020 - 00:00,14-Jun-2020 - 00:00,8.38,,6.88,19.06,16.41,0.29
1261,14-Jun-2020 - 00:00,15-Jun-2020 - 00:00,8.68,,6.69,19.35,15.99,0.27
1262,15-Jun-2020 - 00:00,16-Jun-2020 - 00:00,12.78,,6.61,20.1,20.29,0.31
1263,16-Jun-2020 - 00:00,17-Jun-2020 - 00:00,11.29,16.8,6.64,22.15,20.53,0.31
1264,17-Jun-2020 - 00:00,18-Jun-2020 - 00:00,17.18,6.64,8.12,31.99,32.08,0.56
1265,18-Jun-2020 - 00:00,19-Jun-2020 - 00:00,17.93,13.4,7.55,43.23,22.0,0.36
1266,19-Jun-2020 - 00:00,20-Jun-2020 - 00:00,15.41,42.86,8.13,34.67,19.88,0.35
1267,20-Jun-2020 - 00:00,21-Jun-2020 - 00:00,10.88,40.72,6.74,21.55,13.69,0.26
1268,21-Jun-2020 - 00:00,22-Jun-2020 - 00:00,11.6,46.54,6.88,20.74,12.18,0.27
1269,22-Jun-2020 - 00:00,23-Jun-2020 - 00:00,10.97,46.23,6.87,19.89,12.34,0.26
1270,23-Jun-2020 - 00:00,24-Jun-2020 - 00:00,17.83,39.2,6.61,24.85,16.83,0.32
1271,24-Jun-2020 - 00:00,25-Jun-2020 - 00:00,18.25,41.85,8.71,33.3,21.5,0.33
1272,25-Jun-2020 - 00:00,26-Jun-2020 - 00:00,17.96,29.73,10.94,33.06,22.99,0.32
1273,26-Jun-2020 - 00:00,27-Jun-2020 - 00:00,13.8,15.94,12.53,28.68,24.74,0.32
1274,27-Jun-2020 - 00:00,28-Jun-2020 - 00:00,11.15,19.05,9.26,27.08,26.5,0.36
1275,28-Jun-2020 - 00:00,29-Jun-2020 - 00:00,17.52,33.67,7.52,29.58,23.37,0.33
1276,29-Jun-2020 - 00:00,30-Jun-2020 - 00:00,19.05,38.89,7.64,31.87,23.57,0.42
1277,30-Jun-2020 - 00:00,01-Jul-2020 - 00:00,14.88,27.6,8.38,33.86,25.27,0.35
1278,01-Jul-2020 - 00:00,02-Jul-2020 - 00:00,13.99,25.25,10.45,37.56,23.63,0.32
1279,02-Jul-2020 - 00:00,03-Jul-2020 - 00:00,11.7,24.52,10.67,34.81,22.7,0.3
1280,03-Jul-2020 - 00:00,04-Jul-2020 - 00:00,9.42,27.37,8.0,25.61,14.11,0.25
